"sat","tothrs","hsize","hsrank","hsperc","colgpa","athlete","female","white","black","gpaletter"
800,19,0.86000001,6,6.977,1.84,"FALSE","FALSE","FALSE","TRUE","C"
690,115,0.79000002,12,15.19,2.5699999,"TRUE","FALSE","FALSE","TRUE","B"
800,16,1.34,5,3.731,2.1800001,"FALSE","TRUE","FALSE","TRUE","C"
990,101,1.22,1,0.82,2.6700001,"FALSE","TRUE","FALSE","TRUE","B"
1200,16,0.46000001,3,6.522,2.5,"FALSE","FALSE","TRUE","FALSE","B"
790,44,0.41,15,36.585,2,"FALSE","FALSE","TRUE","FALSE","C"
1210,51,0.41,1,2.439,2.6400001,"FALSE","FALSE","TRUE","FALSE","B"
1060,92,0.44999999,23,51.111,1.86,"FALSE","TRUE","TRUE","FALSE","C"
1130,17,0.46000001,8,17.391,1.8200001,"FALSE","FALSE","TRUE","FALSE","C"
1030,104,0.23,9,39.13,2.8399999,"FALSE","TRUE","TRUE","FALSE","B"
810,43,0.25999999,5,19.231,2.3399999,"FALSE","TRUE","TRUE","FALSE","C"
830,19,0.34999999,20,57.143,2.3099999,"FALSE","FALSE","TRUE","FALSE","C"
900,73,0.2,4,20,2.5,"FALSE","TRUE","TRUE","FALSE","B"
970,115,0.23,8,34.783,2.1300001,"FALSE","FALSE","TRUE","FALSE","C"
1020,120,0.22,3,13.636,3.46,"FALSE","TRUE","TRUE","FALSE","B"
1090,41,0.25999999,4,15.385,2.29,"FALSE","FALSE","TRUE","FALSE","C"
1020,112,3.73,56,15.013,3.23,"FALSE","FALSE","TRUE","FALSE","B"
1070,101,3.73,83,22.252,2.53,"FALSE","FALSE","TRUE","FALSE","B"
980,15,4.1500001,130,31.325,3,"FALSE","FALSE","TRUE","FALSE","B"
1090,92,3.73,73,19.571,2.22,"FALSE","TRUE","TRUE","FALSE","C"
790,14,4.1500001,156,37.59,0.85000002,"FALSE","FALSE","TRUE","FALSE","D"
1200,108,3.73,34,9.115,2.8900001,"FALSE","FALSE","TRUE","FALSE","B"
1230,14,4.1500001,9,2.169,3.71,"FALSE","FALSE","TRUE","FALSE","A"
1220,13,4.1999998,4,0.952,3.53,"FALSE","TRUE","TRUE","FALSE","A"
1390,98,3.73,5,1.34,3.5,"FALSE","FALSE","TRUE","FALSE","A"
1030,11,4.1500001,211,50.843,1.27,"FALSE","FALSE","TRUE","FALSE","D"
970,116,3.73,26,6.971,2.9300001,"FALSE","FALSE","TRUE","FALSE","B"
1300,17,4.1500001,2,0.482,4,"FALSE","FALSE","TRUE","FALSE","A"
910,20,4.1500001,246,59.277,2.2,"FALSE","FALSE","TRUE","FALSE","C"
860,48,3.9000001,37,9.487,2.5,"FALSE","TRUE","TRUE","FALSE","B"
1220,46,3.9000001,27,6.923,2.95,"FALSE","FALSE","TRUE","FALSE","B"
1140,117,3.73,62,16.622,3,"FALSE","TRUE","TRUE","FALSE","B"
1050,40,3.9000001,67,17.179,1.87,"FALSE","FALSE","TRUE","FALSE","C"
1170,39,3.9000001,40,10.256,2.3299999,"FALSE","FALSE","TRUE","FALSE","C"
1060,73,3.73,124,33.244,1.91,"FALSE","FALSE","TRUE","FALSE","C"
910,47,3.9000001,62,15.897,3.02,"FALSE","TRUE","TRUE","FALSE","B"
1000,92,4.1500001,37,8.916,3.0899999,"FALSE","FALSE","TRUE","FALSE","B"
980,72,4.1500001,166,40,2.0899999,"FALSE","FALSE","TRUE","FALSE","C"
1080,12,4.1500001,79,19.036,2.25,"FALSE","FALSE","TRUE","FALSE","C"
850,102,3.73,64,17.158,2.26,"FALSE","FALSE","FALSE","TRUE","C"
990,78,4.1500001,66,15.904,1.88,"FALSE","FALSE","FALSE","TRUE","C"
1140,28,3.9000001,21,5.385,3.03,"FALSE","TRUE","TRUE","FALSE","B"
1310,45,3.9000001,18,4.615,3.1099999,"FALSE","TRUE","TRUE","FALSE","B"
840,17,4.1500001,74,17.831,2.47,"FALSE","FALSE","TRUE","FALSE","C"
1320,17,4.1500001,8,1.928,2.9400001,"FALSE","FALSE","TRUE","FALSE","B"
1030,43,3.9000001,245,62.821,1.6900001,"FALSE","FALSE","TRUE","FALSE","C"
990,16,4.1500001,77,18.554,2.8099999,"FALSE","FALSE","TRUE","FALSE","B"
980,122,3.73,71,19.035,2.3499999,"FALSE","FALSE","TRUE","FALSE","C"
1010,16,4.1500001,32,7.711,2,"FALSE","FALSE","TRUE","FALSE","C"
1050,10,4.1500001,106,25.542,3.3,"FALSE","TRUE","TRUE","FALSE","B"
1050,41,3.9000001,90,23.077,2.24,"FALSE","FALSE","TRUE","FALSE","C"
1120,53,3.9000001,78,20,2.5599999,"FALSE","FALSE","TRUE","FALSE","B"
810,47,3.9000001,70,17.949,2.25,"FALSE","TRUE","TRUE","FALSE","C"
1010,52,3.9000001,49,12.564,2.5899999,"FALSE","FALSE","TRUE","FALSE","B"
910,47,3.6500001,67,18.356,2.4000001,"FALSE","FALSE","TRUE","FALSE","C"
810,114,4.0100002,57,14.214,2.53,"FALSE","TRUE","TRUE","FALSE","B"
1360,74,4.29,4,0.932,3.02,"FALSE","FALSE","TRUE","FALSE","B"
1010,18,4.1599998,4,0.962,3.1600001,"FALSE","TRUE","TRUE","FALSE","B"
1070,88,4.0100002,75,18.703,2.01,"FALSE","FALSE","TRUE","FALSE","C"
1090,14,4.1599998,1,0.24,3.8499999,"FALSE","FALSE","TRUE","FALSE","A"
1190,46,3.6500001,9,2.466,2.0599999,"FALSE","FALSE","TRUE","FALSE","C"
1180,41,3.6500001,3,0.822,3.5599999,"TRUE","TRUE","TRUE","FALSE","A"
1200,84,4.29,10,2.331,3.0799999,"FALSE","TRUE","TRUE","FALSE","B"
1100,16,4.1599998,10,2.404,3.3099999,"FALSE","TRUE","TRUE","FALSE","B"
1010,16,4.1599998,63,15.144,2,"FALSE","TRUE","TRUE","FALSE","C"
1100,46,3.6500001,37,10.137,2.5599999,"FALSE","FALSE","TRUE","FALSE","B"
890,80,0.60000002,5,8.333,2.4100001,"FALSE","TRUE","TRUE","FALSE","C"
820,70,0.56999999,3,5.263,1.98,"FALSE","TRUE","FALSE","TRUE","C"
750,30,0.54000002,5,9.259,1.7,"FALSE","FALSE","FALSE","TRUE","C"
970,34,0.25999999,18,69.231,2.1400001,"FALSE","FALSE","TRUE","FALSE","C"
820,17,0.31999999,3,9.375,2.52,"FALSE","TRUE","TRUE","FALSE","B"
1050,42,0.31,8,25.806,2.28,"FALSE","FALSE","TRUE","FALSE","C"
930,11,0.76999998,15,19.481,1.09,"FALSE","FALSE","TRUE","FALSE","D"
990,47,0.87,18,20.69,2.55,"FALSE","FALSE","FALSE","TRUE","B"
1050,51,0.34,4,11.765,2.98,"FALSE","TRUE","TRUE","FALSE","B"
950,110,0.34999999,16,45.714,2.22,"FALSE","FALSE","TRUE","FALSE","C"
850,112,0.34999999,8,22.857,3.1199999,"FALSE","FALSE","TRUE","FALSE","B"
1080,47,0.34,5,14.706,3.3800001,"FALSE","FALSE","TRUE","FALSE","B"
970,16,0.28999999,3,10.345,4,"FALSE","TRUE","TRUE","FALSE","A"
910,81,0.36000001,2,5.556,2.9100001,"FALSE","TRUE","TRUE","FALSE","B"
900,16,0.28999999,21,72.414,0.68000001,"FALSE","FALSE","TRUE","FALSE","D"
870,68,0.36000001,18,50,2.3900001,"FALSE","FALSE","TRUE","FALSE","C"
820,90,0.34999999,9,25.714,3.03,"FALSE","FALSE","TRUE","FALSE","B"
940,81,0.36000001,9,25,2.3800001,"FALSE","TRUE","TRUE","FALSE","C"
720,75,1.35,21,15.556,2.05,"FALSE","FALSE","TRUE","FALSE","C"
1180,66,0.44,1,2.273,3.3299999,"FALSE","TRUE","TRUE","FALSE","B"
1060,79,0.34,10,29.412,2.1800001,"FALSE","FALSE","TRUE","FALSE","C"
840,54,0.28999999,2,6.897,2.8800001,"FALSE","TRUE","TRUE","FALSE","B"
1150,42,1.45,3,2.069,3.8299999,"FALSE","FALSE","TRUE","FALSE","A"
990,55,1.1799999,28,23.729,1.8099999,"FALSE","FALSE","TRUE","FALSE","C"
1130,42,1.45,8,5.517,2.1600001,"FALSE","TRUE","TRUE","FALSE","C"
1130,80,1.1799999,6,5.085,2.9100001,"FALSE","FALSE","FALSE","TRUE","B"
1120,52,1.45,20,13.793,2.1500001,"FALSE","FALSE","TRUE","FALSE","C"
770,16,1.4299999,12,8.392,1.1799999,"FALSE","FALSE","TRUE","FALSE","D"
960,46,1.45,13,8.966,2.5999999,"FALSE","TRUE","TRUE","FALSE","B"
1230,18,1.4299999,3,2.098,3.3800001,"FALSE","FALSE","TRUE","FALSE","B"
680,49,0.25,2,8,3.75,"FALSE","TRUE","TRUE","FALSE","A"
1080,60,0.15000001,2,13.333,2.9300001,"FALSE","FALSE","TRUE","FALSE","B"
1050,51,0.25,1,4,4,"FALSE","TRUE","TRUE","FALSE","A"
780,59,0.15000001,6,40,2.0999999,"FALSE","FALSE","TRUE","FALSE","C"
800,108,0.20999999,5,23.81,2.3599999,"FALSE","TRUE","TRUE","FALSE","C"
910,112,0.20999999,1,4.762,3.0599999,"FALSE","TRUE","TRUE","FALSE","B"
1070,94,1.91,33,17.277,1.9299999,"FALSE","FALSE","TRUE","FALSE","C"
920,32,2.54,84,33.071,1.9,"FALSE","FALSE","TRUE","FALSE","C"
890,17,2.24,140,62.5,0.94,"FALSE","TRUE","TRUE","FALSE","D"
820,42,2.54,40,15.748,2.1099999,"FALSE","TRUE","FALSE","TRUE","C"
960,114,1.91,20,10.471,3.24,"FALSE","TRUE","FALSE","TRUE","B"
930,47,2.54,89,35.039,1.63,"FALSE","FALSE","TRUE","FALSE","C"
1120,18,2.1099999,66,31.28,2.22,"FALSE","TRUE","TRUE","FALSE","C"
770,16,2.79,48,17.204,2.3099999,"FALSE","TRUE","TRUE","FALSE","C"
960,119,1.91,7,3.665,3.52,"FALSE","TRUE","TRUE","FALSE","A"
910,105,1.91,36,18.848,3.6900001,"FALSE","FALSE","TRUE","FALSE","A"
950,120,1.91,40,20.942,1.97,"FALSE","TRUE","FALSE","TRUE","C"
1050,46,2.54,33,12.992,3.5,"FALSE","FALSE","TRUE","FALSE","A"
880,46,2.54,127,50,1.9299999,"FALSE","FALSE","TRUE","FALSE","C"
970,16,2.1099999,40,18.957,2.1800001,"FALSE","TRUE","TRUE","FALSE","C"
850,48,2.54,99,38.976,1.85,"FALSE","FALSE","TRUE","FALSE","C"
810,78,1.9299999,12,6.218,2.8699999,"FALSE","TRUE","TRUE","FALSE","B"
930,73,1.72,10,5.814,2.4200001,"FALSE","TRUE","TRUE","FALSE","C"
900,79,2.53,36,14.229,2.5,"FALSE","TRUE","TRUE","FALSE","B"
1320,15,2.8699999,26,9.059,2.0599999,"FALSE","FALSE","TRUE","FALSE","C"
1090,80,2.53,7,2.767,3.1600001,"FALSE","TRUE","TRUE","FALSE","B"
970,18,2.1099999,23,10.9,2.05,"FALSE","TRUE","TRUE","FALSE","C"
990,114,2.46,160,65.041,2.27,"TRUE","FALSE","TRUE","FALSE","C"
1080,132,1.91,26,13.613,2.6500001,"FALSE","TRUE","FALSE","TRUE","B"
1180,49,2.54,11,4.331,3.02,"FALSE","TRUE","TRUE","FALSE","B"
1130,16,2.1099999,12,5.687,3.0599999,"FALSE","FALSE","TRUE","FALSE","B"
850,82,2.53,46,18.182,2.71,"FALSE","TRUE","TRUE","FALSE","B"
1050,114,1.91,28,14.66,2.6700001,"FALSE","FALSE","TRUE","FALSE","B"
1010,41,2.54,36,14.173,1.9,"FALSE","FALSE","TRUE","FALSE","C"
970,114,1.91,39,20.419,3.5,"FALSE","FALSE","TRUE","FALSE","A"
1060,122,1.91,22,11.518,3.05,"FALSE","TRUE","TRUE","FALSE","B"
880,10,2.1099999,85,40.284,2,"FALSE","FALSE","TRUE","FALSE","C"
1020,77,2.53,10,3.953,3.29,"FALSE","TRUE","TRUE","FALSE","B"
1000,16,2.1099999,34,16.114,2.4300001,"FALSE","TRUE","TRUE","FALSE","C"
1050,30,2.54,96,37.795,2,"FALSE","FALSE","TRUE","FALSE","C"
1120,75,2.53,13,5.138,2.6900001,"FALSE","FALSE","TRUE","FALSE","B"
710,12,2.8699999,144,50.174,2,"FALSE","FALSE","FALSE","TRUE","C"
1060,77,2.53,27,10.672,2.6400001,"FALSE","TRUE","TRUE","FALSE","B"
1000,40,2.8699999,53,18.467,2.6500001,"FALSE","TRUE","TRUE","FALSE","B"
1200,128,1.91,15,7.853,2.1800001,"FALSE","FALSE","TRUE","FALSE","C"
950,22,2.1099999,6,2.844,2.8599999,"FALSE","TRUE","TRUE","FALSE","B"
1060,14,2.1099999,39,18.483,1.64,"FALSE","FALSE","TRUE","FALSE","C"
1050,76,2.53,16,6.324,2.5999999,"FALSE","TRUE","FALSE","TRUE","B"
840,12,2.79,68,24.373,2.25,"FALSE","FALSE","TRUE","FALSE","C"
1100,41,2.54,8,3.15,2.8499999,"FALSE","FALSE","TRUE","FALSE","B"
890,51,2.53,48,18.972,2.4100001,"FALSE","FALSE","TRUE","FALSE","C"
1070,16,2.1099999,7,3.318,3.4300001,"FALSE","FALSE","TRUE","FALSE","B"
1100,72,2.53,3,1.186,3.1600001,"FALSE","FALSE","TRUE","FALSE","B"
980,45,2.54,9,3.543,3.5999999,"FALSE","TRUE","TRUE","FALSE","A"
930,42,2.54,38,14.961,2.04,"FALSE","FALSE","TRUE","FALSE","C"
1060,75,2.53,40,15.81,2.5599999,"FALSE","TRUE","FALSE","FALSE","B"
990,97,1.91,82,42.932,1.71,"FALSE","FALSE","TRUE","FALSE","C"
1130,12,2.1099999,30,14.218,3.75,"FALSE","TRUE","TRUE","FALSE","A"
840,17,2.54,16,6.299,1.8200001,"FALSE","TRUE","TRUE","FALSE","C"
880,44,2.54,56,22.047,1.9,"FALSE","FALSE","TRUE","FALSE","C"
1050,82,2.53,57,22.53,2.3699999,"FALSE","TRUE","TRUE","FALSE","C"
1100,13,2.1099999,58,27.488,1.23,"FALSE","FALSE","TRUE","FALSE","D"
920,112,1.91,84,43.979,2.5599999,"FALSE","FALSE","TRUE","FALSE","B"
880,121,1.91,30,15.707,3.3099999,"FALSE","TRUE","TRUE","FALSE","B"
1080,50,2.54,4,1.575,3.8199999,"FALSE","FALSE","FALSE","FALSE","A"
1030,47,2.54,14,5.512,2.97,"FALSE","FALSE","TRUE","FALSE","B"
1120,88,2.53,20,7.905,1.88,"FALSE","FALSE","TRUE","FALSE","C"
860,18,2.1099999,83,39.336,1.33,"FALSE","FALSE","TRUE","FALSE","D"
1000,17,2.1099999,12,5.687,2.7,"FALSE","FALSE","FALSE","FALSE","B"
1150,48,2.46,7,2.846,3.52,"FALSE","TRUE","TRUE","FALSE","A"
1060,112,2.3399999,90,38.462,2.03,"FALSE","FALSE","TRUE","FALSE","C"
1020,119,2.9200001,2,0.685,3.0899999,"FALSE","TRUE","TRUE","FALSE","B"
990,103,2.3399999,23,9.829,3.1300001,"FALSE","FALSE","TRUE","FALSE","B"
1140,77,2.5599999,24,9.375,3.1500001,"FALSE","FALSE","TRUE","FALSE","B"
950,17,2.5799999,15,5.814,2.3499999,"FALSE","TRUE","TRUE","FALSE","C"
1170,57,2.5599999,20,7.813,2.8,"FALSE","FALSE","TRUE","FALSE","B"
1290,69,2.5599999,2,0.781,3.24,"FALSE","FALSE","TRUE","FALSE","B"
1210,45,2.46,23,9.35,2.8800001,"FALSE","TRUE","TRUE","FALSE","B"
1100,77,2.5599999,52,20.313,2.6199999,"FALSE","FALSE","TRUE","FALSE","B"
1010,42,2.46,46,18.699,2.3499999,"FALSE","FALSE","TRUE","FALSE","C"
1400,50,2.46,1,0.407,3.74,"FALSE","FALSE","TRUE","FALSE","A"
940,61,2.5599999,58,22.656,2.29,"TRUE","FALSE","TRUE","FALSE","C"
980,68,2.5599999,36,14.063,1.83,"FALSE","FALSE","FALSE","TRUE","C"
1060,83,2.5599999,11,4.297,3.3800001,"FALSE","TRUE","TRUE","FALSE","B"
1020,49,2.5599999,26,10.156,2.02,"FALSE","FALSE","TRUE","FALSE","C"
1000,119,2.3399999,18,7.692,2.96,"FALSE","TRUE","TRUE","FALSE","B"
1070,41,2.46,6,2.439,2.8,"FALSE","FALSE","TRUE","FALSE","B"
1270,91,2.5599999,1,0.391,3.9300001,"FALSE","FALSE","TRUE","FALSE","A"
1270,83,2.51,31,12.351,1.87,"FALSE","FALSE","TRUE","FALSE","C"
1030,115,2.3399999,29,12.393,2.23,"FALSE","TRUE","TRUE","FALSE","C"
1000,14,2.46,70,28.455,1,"FALSE","FALSE","TRUE","FALSE","D"
1020,78,2.51,41,16.335,2.0599999,"FALSE","FALSE","TRUE","FALSE","C"
1090,51,2.46,19,7.724,3.47,"FALSE","FALSE","TRUE","FALSE","B"
960,14,2.46,15,6.098,2.78,"FALSE","TRUE","TRUE","FALSE","B"
1020,102,5.1799998,45,8.687,2.6700001,"FALSE","TRUE","FALSE","FALSE","B"
1220,79,5.2199998,52,9.962,2.96,"FALSE","FALSE","TRUE","FALSE","B"
1060,16,4.8899999,74,15.133,3.3099999,"FALSE","TRUE","TRUE","FALSE","B"
1070,16,4.8899999,39,7.975,1.62,"FALSE","TRUE","TRUE","FALSE","C"
920,45,5.8400002,332,56.849,2.04,"FALSE","FALSE","TRUE","FALSE","C"
860,93,5.1799998,83,16.023,2.1900001,"FALSE","TRUE","TRUE","FALSE","C"
1020,108,5.1799998,17,3.282,3.27,"FALSE","FALSE","TRUE","FALSE","B"
1140,45,5.5599999,36,6.475,2.8599999,"FALSE","FALSE","TRUE","FALSE","B"
1070,12,4.8899999,384,78.528,2,"FALSE","TRUE","TRUE","FALSE","C"
1140,50,5.5599999,10,1.799,3.6600001,"FALSE","TRUE","TRUE","FALSE","A"
1190,18,4.8899999,140,28.63,2.4400001,"FALSE","TRUE","TRUE","FALSE","C"
1050,16,4.8899999,117,23.926,2.1800001,"FALSE","TRUE","TRUE","FALSE","C"
930,47,4.77,163,34.172,2.4000001,"FALSE","FALSE","TRUE","FALSE","C"
1070,78,5.2199998,99,18.966,1.88,"FALSE","FALSE","TRUE","FALSE","C"
1340,49,4.77,26,5.451,2.95,"FALSE","FALSE","TRUE","FALSE","B"
950,78,5.2199998,49,9.387,2.3800001,"FALSE","TRUE","TRUE","FALSE","C"
1040,37,4.77,40,8.386,2.9400001,"FALSE","FALSE","TRUE","FALSE","B"
890,15,4.8899999,113,23.108,2.53,"FALSE","TRUE","TRUE","FALSE","B"
1080,71,5.2199998,45,8.621,2.1400001,"FALSE","FALSE","FALSE","TRUE","C"
900,102,5.1799998,22,4.247,2.79,"FALSE","TRUE","TRUE","FALSE","B"
880,18,4.8899999,75,15.337,2.55,"FALSE","TRUE","TRUE","FALSE","B"
1030,120,5.1799998,60,11.583,2.76,"FALSE","TRUE","TRUE","FALSE","B"
1270,93,5.1799998,35,6.757,3.3800001,"FALSE","FALSE","TRUE","FALSE","B"
780,17,5.9099998,128,21.658,2,"FALSE","FALSE","FALSE","FALSE","C"
1060,123,5.1799998,174,33.591,2.1099999,"FALSE","FALSE","TRUE","FALSE","C"
850,18,5.1799998,289,55.792,1.05,"FALSE","FALSE","TRUE","FALSE","D"
930,48,4.77,169,35.43,1.72,"FALSE","FALSE","TRUE","FALSE","C"
1180,43,4.77,17,3.564,2.53,"FALSE","FALSE","TRUE","FALSE","B"
880,13,4.8899999,67,13.701,2.0699999,"FALSE","FALSE","TRUE","FALSE","C"
960,15,4.8899999,99,20.245,3.0599999,"FALSE","FALSE","TRUE","FALSE","B"
1010,106,5.1799998,24,4.633,2.6199999,"FALSE","TRUE","TRUE","FALSE","B"
1370,83,5.2199998,2,0.383,3.3699999,"FALSE","FALSE","TRUE","FALSE","B"
1300,80,5.2199998,11,2.107,3.6700001,"FALSE","FALSE","TRUE","FALSE","A"
950,110,5.1799998,53,10.232,2.8699999,"FALSE","TRUE","TRUE","FALSE","B"
940,112,5.1799998,103,19.884,2.73,"FALSE","FALSE","TRUE","FALSE","B"
980,14,4.8899999,89,18.2,2.71,"FALSE","FALSE","TRUE","FALSE","B"
1180,17,4.8899999,101,20.654,2.1700001,"FALSE","FALSE","TRUE","FALSE","C"
980,79,5.2199998,63,12.069,3.05,"FALSE","TRUE","TRUE","FALSE","B"
910,13,4.8899999,145,29.652,1.76,"FALSE","FALSE","TRUE","FALSE","C"
910,40,4.77,125,26.205,2.4000001,"FALSE","FALSE","TRUE","FALSE","C"
1220,76,5.2199998,13,2.49,2.77,"FALSE","FALSE","TRUE","FALSE","B"
1250,86,5.2199998,75,14.368,2.3199999,"FALSE","FALSE","TRUE","FALSE","C"
870,28,4.77,116,24.319,2.0699999,"FALSE","TRUE","FALSE","TRUE","C"
980,16,4.8899999,33,6.748,3.75,"FALSE","TRUE","TRUE","FALSE","A"
1090,42,4.77,5,1.048,3.0699999,"FALSE","FALSE","TRUE","FALSE","B"
1110,18,5.9099998,10,1.692,3.22,"TRUE","FALSE","TRUE","FALSE","B"
950,38,5.8400002,300,51.37,2.1800001,"FALSE","FALSE","TRUE","FALSE","C"
1050,16,4.8899999,198,40.491,1.6799999,"FALSE","TRUE","TRUE","FALSE","C"
820,15,5.5100002,133,24.138,2.53,"FALSE","TRUE","TRUE","FALSE","B"
1010,16,0.1,3,30,3.3099999,"FALSE","TRUE","TRUE","FALSE","B"
1020,105,5.7199998,327,45.354,2,"FALSE","FALSE","TRUE","FALSE","C"
1180,40,5.8800001,164,27.891,1.95,"FALSE","FALSE","TRUE","FALSE","C"
1270,49,5.8800001,8,1.361,2.8099999,"FALSE","FALSE","TRUE","FALSE","B"
1200,43,5.8800001,77,13.095,2.53,"FALSE","TRUE","TRUE","FALSE","B"
890,75,6.0500002,111,18.347,2.6500001,"FALSE","FALSE","TRUE","FALSE","B"
1300,130,3.3299999,57,8.166,1.99,"FALSE","FALSE","TRUE","FALSE","C"
1160,41,5.8800001,60,10.204,1.97,"FALSE","FALSE","TRUE","FALSE","C"
1000,47,5.8800001,189,32.143,3.23,"FALSE","FALSE","TRUE","FALSE","B"
1170,68,6.0500002,102,16.86,2.3299999,"FALSE","FALSE","TRUE","FALSE","C"
1290,85,2.7,58,8.309,2.22,"FALSE","FALSE","TRUE","FALSE","C"
870,50,5.8800001,111,18.878,2.96,"FALSE","TRUE","TRUE","FALSE","B"
980,50,5.8800001,75,12.755,3.3199999,"FALSE","TRUE","TRUE","FALSE","B"
940,17,5.5100002,153,27.768,2.6400001,"FALSE","TRUE","TRUE","FALSE","B"
1030,111,3.0799999,49,7.02,3.3499999,"FALSE","TRUE","TRUE","FALSE","B"
1130,41,5.8800001,49,8.333,2.8199999,"FALSE","FALSE","TRUE","FALSE","B"
1210,14,5.5100002,19,3.448,3.78,"FALSE","TRUE","TRUE","FALSE","A"
1250,17,5.5100002,29,5.263,3.1300001,"FALSE","FALSE","TRUE","FALSE","B"
1020,111,4.1999998,142,20.344,1.84,"FALSE","FALSE","TRUE","FALSE","C"
1080,98,4.5700002,166,23.782,2.26,"FALSE","FALSE","TRUE","FALSE","C"
1080,121,2.3399999,33,4.728,2.8599999,"FALSE","TRUE","TRUE","FALSE","B"
1160,16,5.5100002,95,17.241,3.6199999,"FALSE","FALSE","TRUE","FALSE","A"
1110,59,6.0500002,6,0.992,3.22,"FALSE","TRUE","TRUE","FALSE","B"
1100,14,5.5100002,131,23.775,2.5,"FALSE","FALSE","TRUE","FALSE","B"
1330,10,5.5100002,52,9.437,2.9000001,"FALSE","FALSE","TRUE","FALSE","B"
1040,16,5.5100002,269,48.82,1.5,"FALSE","FALSE","TRUE","FALSE","C"
920,19,5.5100002,90,16.334,2.8399999,"FALSE","FALSE","TRUE","FALSE","B"
1170,75,6.0500002,209,34.545,2.24,"FALSE","FALSE","TRUE","FALSE","C"
910,77,6.0500002,109,18.017,2.28,"FALSE","FALSE","TRUE","FALSE","C"
1040,44,5.8800001,80,13.605,3.45,"FALSE","FALSE","TRUE","FALSE","B"
1030,15,5.5100002,262,47.55,3.26,"FALSE","FALSE","FALSE","TRUE","B"
1060,13,5.5100002,85,15.426,2.6900001,"FALSE","FALSE","TRUE","FALSE","B"
810,116,2.8,145,18.035,2.79,"FALSE","FALSE","TRUE","FALSE","B"
980,98,2.6300001,94,13.467,2.48,"FALSE","TRUE","TRUE","FALSE","C"
1000,115,1.92,91,13.037,1.79,"FALSE","TRUE","TRUE","FALSE","C"
1230,17,5.5100002,88,15.971,2.9400001,"FALSE","FALSE","TRUE","FALSE","B"
1060,79,6.0500002,68,11.24,2.46,"FALSE","TRUE","TRUE","FALSE","C"
1270,70,6.0500002,97,16.033,1.97,"FALSE","FALSE","TRUE","FALSE","C"
1080,39,6.0500002,253,41.818,1.35,"FALSE","FALSE","TRUE","FALSE","D"
930,48,5.8800001,215,36.565,1.83,"FALSE","FALSE","TRUE","FALSE","C"
900,91,6.0500002,65,10.744,2.3900001,"FALSE","FALSE","TRUE","FALSE","C"
840,103,4.3499999,154,22.063,2.0599999,"FALSE","TRUE","TRUE","FALSE","C"
890,127,5.75,420,60.87,2.02,"TRUE","FALSE","FALSE","TRUE","C"
1030,44,5.8800001,67,11.395,2.6800001,"FALSE","TRUE","TRUE","FALSE","B"
1080,48,5.8800001,119,20.238,2.04,"FALSE","FALSE","TRUE","FALSE","C"
730,17,5.5100002,253,45.917,2.29,"FALSE","FALSE","TRUE","FALSE","C"
1130,14,5.5100002,168,30.49,2.0699999,"FALSE","FALSE","TRUE","FALSE","C"
1160,41,5.8800001,63,10.714,1.65,"FALSE","FALSE","TRUE","FALSE","C"
960,11,5.5100002,80,14.519,3.0899999,"FALSE","FALSE","TRUE","FALSE","B"
1090,17,6.4000001,140,21.875,2.6400001,"FALSE","FALSE","TRUE","FALSE","B"
1130,48,5.8800001,17,2.891,3.3499999,"FALSE","FALSE","TRUE","FALSE","B"
1030,15,5.5100002,73,13.249,3.2,"FALSE","FALSE","TRUE","FALSE","B"
920,122,1.1,4,3.636,1.9400001,"FALSE","TRUE","FALSE","TRUE","C"
960,113,0.34999999,5,14.286,3.23,"FALSE","TRUE","TRUE","FALSE","B"
870,15,0.23999999,3,12.5,3.3299999,"FALSE","TRUE","TRUE","FALSE","B"
1040,61,0.15000001,6,40,2.6700001,"FALSE","FALSE","TRUE","FALSE","B"
1150,43,0.23999999,3,12.5,2.3900001,"FALSE","TRUE","TRUE","FALSE","C"
1330,62,6.73,4,0.594,4,"FALSE","FALSE","TRUE","FALSE","A"
820,93,6.73,111,16.493,2.9400001,"FALSE","TRUE","TRUE","FALSE","B"
1300,14,2.3800001,9,1.289,3.5,"FALSE","FALSE","TRUE","FALSE","A"
900,47,6.3400002,247,38.959,2.0799999,"FALSE","FALSE","TRUE","FALSE","C"
970,46,6.3400002,251,39.59,2.23,"FALSE","FALSE","TRUE","FALSE","C"
880,107,5.7199998,24,4.196,3.3199999,"FALSE","TRUE","TRUE","FALSE","B"
910,16,3.73,127,18.195,2.5,"FALSE","FALSE","FALSE","TRUE","B"
930,15,3.05,121,17.335,1.8,"FALSE","FALSE","TRUE","FALSE","C"
940,69,6.73,54,8.024,2.79,"FALSE","FALSE","TRUE","FALSE","B"
850,107,5.7199998,86,15.035,2.1300001,"TRUE","FALSE","TRUE","FALSE","C"
830,113,5.7199998,87,15.21,2.8399999,"FALSE","TRUE","TRUE","FALSE","B"
850,16,3.4000001,237,33.954,2.3699999,"FALSE","FALSE","TRUE","FALSE","C"
790,112,5.7199998,85,14.86,2.74,"FALSE","TRUE","TRUE","FALSE","B"
1010,52,6.3400002,243,38.328,1.71,"FALSE","TRUE","TRUE","FALSE","C"
990,121,5.7199998,210,36.713,1.99,"FALSE","FALSE","TRUE","FALSE","C"
1150,56,6.73,106,15.75,3.1600001,"TRUE","FALSE","TRUE","FALSE","B"
